customer_id,transaction_id,customer_age,account_age_days,customer_gender,customer_income,account_balance,transaction_amount,transaction_hour,transaction_day,transaction_type,merchant_category,payment_method,transaction_location,is_international_transaction,device_type,device_trust_score,distance_from_home_km,transactions_last_24h,transactions_last_7d,avg_transaction_amount,previous_transaction_amount,time_since_last_transaction_min,failed_transaction_count_24h,new_device_used,location_mismatch,unusual_transaction_time,is_fraud
144246,TXN0044246,19,594,Female,45321.0,100914.81,873.61,20,Sunday,Purchase,Entertainment,Credit Card,Pune,No,Mobile,83.4,3.1,4,13,1103.12,1076.02,218,0,No,No,No,1
144247,TXN0044247,36,1173,Female,110830.0,127778.4,383.94,19,Monday,Transfer,Online Services,Debit Card,Ahmedabad,Yes,Mobile,53.9,33.4,2,20,352.51,893.14,404,0,Yes,No,No,1
144248,TXN0044248,22,1716,Male,113236.0,43735.29,13932.76,0,Thursday,Bill Payment,Dining,Credit Card,Delhi,No,Mobile,96.6,25.4,5,22,12563.4,6471.98,5318,0,No,No,Yes,0
144249,TXN0044249,30,1013,Male,38669.0,51911.03,4421.55,15,Friday,Online Purchase,Clothing,Credit Card,Ahmedabad,No,Mobile,72.5,9.0,4,18,5974.02,1290.26,90,0,Yes,Yes,No,1
144250,TXN0044250,46,781,Female,119647.0,85607.23,2207.27,17,Sunday,Bill Payment,Electronics,Credit Card,Delhi,No,POS,89.2,42.4,2,23,2966.29,5178.0,485,0,No,No,No,0
144251,TXN0044251,27,198,Female,76475.0,21683.32,481.25,8,Sunday,Online Purchase,Dining,Credit Card,Pune,No,POS,88.9,4.8,2,18,411.54,642.6,389,1,No,No,No,0
144252,TXN0044252,33,987,Male,40237.0,45719.27,1867.66,18,Wednesday,Online Purchase,Travel,Credit Card,Bengaluru,No,Mobile,91.1,15.2,2,18,1447.81,1279.82,258,1,Yes,No,No,0
144253,TXN0044253,38,1099,Male,19760.0,85777.3,3402.19,7,Tuesday,Online Purchase,Healthcare,Credit Card,Delhi,No,Mobile,87.8,21.0,3,18,1705.63,1689.7,542,1,No,No,No,0
144254,TXN0044254,44,870,Male,35551.0,221815.87,4856.9,13,Tuesday,ATM Withdrawal,Dining,Credit Card,Jaipur,No,Mobile,86.6,40.4,4,18,3756.54,7435.05,256,0,No,No,No,0
144255,TXN0044255,30,4075,Female,66261.0,145633.0,2388.97,19,Saturday,Online Purchase,Dining,Credit Card,Jaipur,No,Mobile,56.9,32.2,6,19,1933.14,3106.03,167,0,No,No,No,0
144256,TXN0044256,50,1406,Female,66836.0,31674.45,499.61,17,Thursday,Transfer,Clothing,Debit Card,Hyderabad,No,Tablet,56.5,20.5,5,11,658.71,288.97,232,0,No,No,No,0
144257,TXN0044257,31,618,Male,41109.0,44463.3,729.32,18,Sunday,Online Purchase,Travel,Online,Pune,Yes,Mobile,68.7,18.7,6,19,412.51,1213.35,117,0,No,No,No,0
144258,TXN0044258,41,1348,Male,42975.0,46616.6,3205.58,13,Friday,Online Purchase,Clothing,Debit Card,Kolkata,Yes,POS,80.4,18.3,1,26,3074.78,9279.43,114,0,No,No,No,0
144259,TXN0044259,34,796,Male,30012.0,26095.39,10905.36,12,Friday,Online Purchase,Electronics,Contactless,Delhi,No,POS,58.2,15.7,3,19,16161.99,16219.82,476,1,No,No,No,0
144260,TXN0044260,44,642,Male,72486.0,69997.97,1555.07,15,Sunday,Transfer,Grocery,Contactless,Other,No,Mobile,94.3,41.2,4,17,1640.27,1118.16,81,0,No,No,No,0
144261,TXN0044261,58,2650,Female,66146.0,13450.62,1608.96,11,Thursday,Online Purchase,Grocery,Contactless,Delhi,No,Mobile,64.2,15.8,7,23,956.12,2039.24,576,0,No,No,No,0
144262,TXN0044262,33,1189,Female,78631.0,59571.76,5161.21,12,Saturday,Purchase,Dining,Debit Card,Bengaluru,Yes,Mobile,76.2,15.3,6,13,5215.45,4438.06,250,0,No,No,No,0
144263,TXN0044263,36,1316,Female,164883.0,61221.13,606.94,17,Saturday,Online Purchase,Clothing,Credit Card,Other,No,POS,57.6,8.2,5,24,1456.6,336.99,374,0,Yes,No,No,0
144264,TXN0044264,31,1141,Female,33199.0,41092.72,178.29,9,Tuesday,Transfer,Dining,Debit Card,Kolkata,No,Mobile,94.8,20.6,3,18,198.48,246.91,505,2,Yes,No,No,0
144265,TXN0044265,30,1334,Male,87165.0,25282.97,11153.02,20,Sunday,Online Purchase,Entertainment,Credit Card,Hyderabad,No,Mobile,70.8,33.6,1,18,8467.27,4393.27,3115,0,No,No,No,0
144266,TXN0044266,28,755,Female,51338.0,84891.88,4685.71,18,Thursday,Online Purchase,Grocery,Debit Card,Pune,No,Mobile,90.2,38.6,4,26,6092.75,1629.0,7,1,No,No,No,0
144267,TXN0044267,36,735,Female,29348.0,83777.42,1658.92,6,Saturday,Online Purchase,Entertainment,Online,Chennai,No,Mobile,95.9,10.6,3,28,1473.85,3906.3,58,0,No,No,No,0
144268,TXN0044268,27,484,Female,42902.0,69002.87,6180.11,17,Sunday,Bill Payment,Grocery,Credit Card,Bengaluru,No,Mobile,45.5,28.2,3,17,2512.06,7532.55,232,1,No,No,No,0
144269,TXN0044269,28,1076,Female,26480.0,13120.84,3502.04,18,Tuesday,Purchase,Dining,Credit Card,Pune,No,POS,60.7,27.6,3,15,1670.06,3331.74,277,1,No,No,No,0
144270,TXN0044270,18,396,Female,39162.0,32812.57,314.38,20,Saturday,Purchase,Entertainment,Contactless,Bengaluru,Yes,Desktop,83.4,10.6,3,17,273.48,683.87,59,0,Yes,No,No,0
144271,TXN0044271,51,1476,Male,56569.0,69045.7,6355.18,1,Friday,Purchase,Electronics,Credit Card,Bengaluru,No,Mobile,90.5,5.6,3,18,4685.22,10550.74,1813,0,No,No,Yes,0
144272,TXN0044272,54,564,Female,64636.0,24201.91,1374.58,22,Wednesday,Purchase,Healthcare,Debit Card,Bengaluru,No,POS,50.2,15.6,3,16,1680.93,863.34,1179,0,No,No,No,0
144273,TXN0044273,43,1047,Male,24975.0,23334.09,2980.35,8,Wednesday,Bill Payment,Healthcare,Online,Ahmedabad,No,POS,75.5,9.9,4,21,3573.25,8423.81,515,0,No,No,No,0
144274,TXN0044274,26,2046,Female,118698.0,17322.41,5700.35,16,Saturday,Purchase,Healthcare,Contactless,Delhi,No,POS,96.3,42.3,1,20,2968.42,9283.48,88,0,Yes,No,No,0
144275,TXN0044275,22,1469,Male,48384.0,26472.2,1724.57,18,Friday,Purchase,Online Services,Credit Card,Chennai,No,Mobile,95.5,30.1,4,21,1414.74,929.47,1022,0,No,No,No,0
144276,TXN0044276,19,905,Female,33681.0,58648.4,7018.47,14,Monday,Bill Payment,Electronics,Contactless,Hyderabad,No,Mobile,91.4,36.2,5,16,4262.14,12312.35,21,0,No,No,No,0
144277,TXN0044277,43,2196,Female,104234.0,50837.44,4852.02,20,Monday,ATM Withdrawal,Dining,Contactless,Hyderabad,No,POS,80.0,35.5,2,25,4948.6,5404.97,125,0,No,No,No,0
144278,TXN0044278,50,644,Male,80888.0,20130.87,4532.42,4,Thursday,Online Purchase,Fuel,Credit Card,Delhi,No,Mobile,70.2,26.5,8,16,3183.31,1856.36,282,0,No,No,Yes,0
144279,TXN0044279,38,823,Female,39045.0,10706.18,1145.64,12,Friday,Online Purchase,Grocery,Debit Card,Mumbai,No,Mobile,53.6,6.7,3,18,1047.86,923.03,2539,0,Yes,No,No,0
144280,TXN0044280,45,676,Female,41088.0,46323.96,2491.35,22,Wednesday,Transfer,Clothing,Contactless,Hyderabad,No,Mobile,71.0,12.1,3,14,3006.91,3241.26,182,0,No,No,No,0
144281,TXN0044281,41,1222,Male,47557.0,158048.74,2648.6,20,Thursday,Online Purchase,Online Services,Contactless,Delhi,No,Mobile,83.3,34.6,3,19,2047.43,3555.27,2749,0,No,No,No,0
144282,TXN0044282,28,2406,Female,80546.0,24406.55,1921.43,11,Friday,Purchase,Grocery,Contactless,Bengaluru,No,Mobile,65.8,8.7,7,16,1291.56,1540.42,321,2,No,No,No,0
144283,TXN0044283,47,2109,Male,61674.0,35946.34,1080.49,11,Sunday,Online Purchase,Electronics,Credit Card,Ahmedabad,No,Mobile,72.9,24.8,3,18,798.65,2480.9,138,0,No,No,No,0
144284,TXN0044284,46,184,Male,210014.0,462652.92,925.57,17,Monday,Transfer,Fuel,Contactless,Ahmedabad,No,Mobile,72.7,43.5,7,20,1129.85,1806.12,78,0,Yes,No,No,0
144285,TXN0044285,25,1247,Female,57691.0,70373.7,7765.7,11,Tuesday,Online Purchase,Grocery,Debit Card,Other,No,Tablet,74.5,19.6,3,14,7613.43,5142.19,10080,0,Yes,No,No,0
144286,TXN0044286,45,1716,Female,129523.0,43307.14,1496.8,19,Monday,Bill Payment,Healthcare,Debit Card,Chennai,No,Desktop,92.6,32.7,5,21,1286.34,610.68,376,0,No,No,No,0
144287,TXN0044287,34,577,Male,37099.0,67426.87,29031.41,19,Tuesday,Transfer,Online Services,Credit Card,Mumbai,No,Desktop,82.3,7.1,2,25,33077.2,26296.02,897,0,No,No,No,0
144288,TXN0044288,33,2856,Male,38081.0,26334.02,1296.5,15,Thursday,Online Purchase,Fuel,Debit Card,Bengaluru,No,Tablet,76.9,19.0,9,13,831.03,840.81,1441,0,No,Yes,No,0
144289,TXN0044289,40,186,Male,60140.0,49803.27,811.51,12,Thursday,Purchase,Healthcare,Credit Card,Ahmedabad,No,Mobile,91.3,14.6,4,17,718.97,823.28,858,0,No,Yes,No,0
144290,TXN0044290,40,1554,Female,157561.0,61801.27,202.59,15,Wednesday,Purchase,Entertainment,Credit Card,Mumbai,No,Mobile,38.7,31.4,4,21,190.58,312.12,72,0,No,No,No,0
144291,TXN0044291,46,1258,Female,40291.0,58816.82,292.92,17,Sunday,Purchase,Dining,Credit Card,Delhi,No,Mobile,80.0,18.4,1,24,339.57,439.51,697,1,No,Yes,No,0
144292,TXN0044292,27,2043,Other,76981.0,29053.93,501.79,22,Sunday,Transfer,Online Services,Contactless,Mumbai,No,Desktop,81.2,20.6,4,18,500.67,948.06,884,0,No,No,No,0
144293,TXN0044293,42,2532,Female,56366.0,46181.11,316.21,11,Friday,Online Purchase,Grocery,Debit Card,Pune,Yes,Mobile,84.0,26.0,2,18,532.82,404.14,410,1,Yes,No,No,0
144294,TXN0044294,23,2468,Male,79572.0,58024.62,619.36,18,Saturday,Transfer,Grocery,Credit Card,Other,No,Mobile,84.7,11.3,5,16,382.87,1386.12,1345,0,Yes,No,No,0
144295,TXN0044295,34,194,Male,38185.0,66521.85,959.2,14,Tuesday,Purchase,Travel,Contactless,Jaipur,No,Desktop,77.9,10.8,5,19,833.39,602.71,1278,0,No,No,No,0
144296,TXN0044296,35,827,Female,42405.0,40902.69,592.98,5,Friday,Purchase,Online Services,Debit Card,Pune,No,POS,76.2,48.0,3,22,1320.33,375.56,394,0,No,No,Yes,0
144297,TXN0044297,47,1019,Male,40853.0,45567.05,2358.77,22,Friday,Online Purchase,Fuel,Credit Card,Ahmedabad,No,Mobile,54.8,12.2,3,23,1982.27,3257.78,216,0,No,No,No,0
144298,TXN0044298,36,1757,Female,134689.0,76352.06,3149.43,17,Wednesday,Online Purchase,Travel,Debit Card,Chennai,No,Mobile,87.6,49.8,4,17,2748.8,3563.11,24,2,No,No,No,0
144299,TXN0044299,33,1425,Female,39823.0,27383.18,5480.1,19,Friday,Transfer,Entertainment,Debit Card,Jaipur,No,Mobile,98.2,15.1,6,17,4370.81,3922.13,264,0,No,No,No,0
144300,TXN0044300,52,544,Male,24588.0,29399.07,1513.33,20,Sunday,Online Purchase,Electronics,Online,Other,No,Desktop,66.8,14.2,2,24,1064.37,1393.25,2915,1,No,No,No,0
144301,TXN0044301,31,1722,Male,60772.0,31429.2,1585.04,6,Friday,Online Purchase,Online Services,Online,Hyderabad,No,POS,55.1,65.2,3,11,1103.51,1071.89,513,0,No,No,No,0
144302,TXN0044302,31,1036,Female,27758.0,85369.4,3583.82,20,Friday,Online Purchase,Grocery,Credit Card,Ahmedabad,No,Mobile,89.7,31.1,4,20,8517.78,6097.43,119,1,No,No,No,0
144303,TXN0044303,18,550,Male,56048.0,74917.93,755.56,3,Friday,ATM Withdrawal,Electronics,Contactless,Hyderabad,No,Desktop,74.7,6.7,3,16,1139.76,978.32,486,0,No,No,Yes,0
144304,TXN0044304,34,1441,Male,130566.0,16745.58,290.0,13,Saturday,Transfer,Grocery,Credit Card,Other,No,Mobile,43.3,54.4,3,14,385.14,510.82,512,0,No,No,No,0
144305,TXN0044305,26,707,Male,25052.0,11995.26,639.74,15,Saturday,Purchase,Travel,Contactless,Pune,No,Mobile,96.1,8.9,2,12,1581.4,344.12,658,0,No,Yes,No,0
144306,TXN0044306,33,561,Male,37550.0,30387.29,5009.34,19,Wednesday,Purchase,Travel,Credit Card,Mumbai,No,Mobile,77.8,17.7,4,16,5475.25,7442.89,108,0,No,No,No,0
144307,TXN0044307,39,1005,Male,32104.0,57209.84,3316.83,14,Saturday,Online Purchase,Entertainment,Contactless,Other,No,Mobile,93.8,27.7,2,23,3205.69,2712.26,466,0,No,No,No,0
144308,TXN0044308,24,1463,Male,65194.0,267815.42,504.78,5,Wednesday,Purchase,Grocery,Debit Card,Mumbai,No,Mobile,93.7,19.8,2,23,423.23,613.54,1379,1,No,No,Yes,0
144309,TXN0044309,27,731,Female,48563.0,31330.64,1276.38,1,Saturday,ATM Withdrawal,Entertainment,Contactless,Kolkata,No,Mobile,67.2,15.0,5,19,606.57,411.39,317,0,No,No,Yes,0
144310,TXN0044310,18,800,Male,35815.0,47126.43,17982.27,0,Saturday,Online Purchase,Grocery,Online,Ahmedabad,No,Tablet,90.1,18.4,7,18,20469.95,12670.93,193,0,No,No,Yes,0
144311,TXN0044311,30,764,Female,45905.0,11813.62,362.84,18,Monday,ATM Withdrawal,Grocery,Credit Card,Delhi,No,POS,79.3,27.0,6,16,289.11,370.01,1164,0,No,No,No,0
144312,TXN0044312,26,531,Female,60261.0,15206.39,3197.0,11,Friday,Online Purchase,Electronics,Debit Card,Jaipur,No,POS,88.7,28.4,2,23,3176.33,5100.42,2141,0,No,No,No,0
144313,TXN0044313,60,495,Male,22579.0,41506.32,8549.03,8,Friday,Online Purchase,Clothing,Debit Card,Bengaluru,No,POS,96.9,14.1,3,18,5825.06,8397.39,185,0,No,No,No,0
144314,TXN0044314,53,1399,Female,37989.0,5078.09,711.71,18,Monday,ATM Withdrawal,Clothing,Online,Mumbai,No,Desktop,86.3,12.4,6,27,538.5,419.03,378,1,No,No,No,0
144315,TXN0044315,51,1039,Female,41606.0,105062.63,8583.9,4,Saturday,Purchase,Electronics,Credit Card,Mumbai,No,POS,96.5,34.5,7,19,6304.13,11000.48,303,0,No,No,Yes,0
144316,TXN0044316,22,818,Male,150479.0,36335.02,3853.17,16,Saturday,Purchase,Online Services,Credit Card,Hyderabad,No,Mobile,79.7,15.4,5,13,2301.05,2590.92,88,0,No,No,No,0
144317,TXN0044317,34,2436,Male,53540.0,72288.84,1704.33,8,Friday,Purchase,Healthcare,Online,Delhi,No,Mobile,52.0,12.7,5,14,902.59,1734.37,61,0,No,No,No,0
144318,TXN0044318,23,153,Other,70962.0,16797.74,251.89,20,Tuesday,Online Purchase,Online Services,Contactless,Ahmedabad,No,POS,91.0,48.1,6,17,216.89,121.12,10080,0,No,No,No,0
144319,TXN0044319,56,1738,Male,35927.0,71975.97,2002.9,13,Sunday,Transfer,Grocery,Debit Card,Other,No,POS,68.7,45.3,4,21,1248.39,3525.37,257,0,No,No,No,0
144320,TXN0044320,45,2178,Female,58841.0,26819.31,3310.48,16,Thursday,Purchase,Dining,Contactless,Pune,No,Mobile,75.8,31.1,6,20,3481.53,7226.63,41,0,No,No,No,0
144321,TXN0044321,24,1694,Male,29154.0,44411.71,2510.0,16,Sunday,Purchase,Clothing,Contactless,Kolkata,No,Desktop,93.0,19.5,4,16,1987.37,1958.34,1255,2,No,Yes,No,0
144322,TXN0044322,40,812,Female,50765.0,19830.41,1771.2,9,Saturday,Online Purchase,Healthcare,Online,Other,No,Mobile,63.6,21.9,4,17,1177.58,3665.71,960,4,No,No,No,0
144323,TXN0044323,20,1291,Female,96933.0,136379.96,1715.96,22,Saturday,Online Purchase,Healthcare,Debit Card,Hyderabad,No,Mobile,80.2,13.5,5,17,4846.23,1478.7,112,0,No,No,No,0
144324,TXN0044324,34,1039,Male,87482.0,34006.37,5033.73,18,Friday,Bill Payment,Clothing,Online,Bengaluru,No,Mobile,94.8,7.5,3,19,2307.53,9023.33,493,0,No,No,No,0
144325,TXN0044325,34,1084,Male,59715.0,22952.12,1654.85,16,Tuesday,Bill Payment,Fuel,Contactless,Bengaluru,No,POS,63.8,56.3,1,16,1846.3,1660.12,63,0,No,No,No,0
144326,TXN0044326,44,1160,Male,40296.0,46482.82,6657.65,8,Friday,ATM Withdrawal,Online Services,Contactless,Ahmedabad,No,Mobile,85.3,31.3,4,14,4327.62,5669.02,238,0,Yes,No,No,0
144327,TXN0044327,47,1500,Male,50248.0,11938.83,5734.97,13,Saturday,ATM Withdrawal,Grocery,Credit Card,Mumbai,No,Mobile,52.0,24.6,3,17,8488.77,8108.27,173,1,No,No,No,0
144328,TXN0044328,36,1642,Male,47142.0,36896.8,731.23,1,Sunday,Online Purchase,Dining,Online,Chennai,Yes,POS,84.7,21.1,6,20,1088.73,639.01,211,0,No,No,Yes,0
144329,TXN0044329,34,782,Female,55938.0,201490.7,3284.14,15,Wednesday,Purchase,Entertainment,Credit Card,Mumbai,No,Mobile,74.2,1.8,3,27,2497.79,2538.26,408,0,No,No,No,0
144330,TXN0044330,18,1418,Female,37696.0,29746.44,11979.12,11,Friday,Bill Payment,Dining,Online,Mumbai,No,POS,80.4,7.7,4,17,10161.26,17371.18,2684,1,Yes,No,No,0
144331,TXN0044331,53,1294,Male,66833.0,11780.65,1071.6,18,Sunday,Bill Payment,Grocery,Contactless,Pune,No,Mobile,67.6,40.2,2,26,983.24,563.73,1033,0,No,No,No,0
144332,TXN0044332,29,1053,Male,41478.0,307634.95,2325.82,18,Wednesday,Online Purchase,Electronics,Debit Card,Bengaluru,No,POS,75.7,20.1,7,14,1755.75,2689.57,348,0,Yes,No,No,0
144333,TXN0044333,37,2704,Male,170452.0,32651.9,7999.98,11,Friday,Purchase,Dining,Debit Card,Kolkata,No,POS,90.8,32.9,5,22,6499.96,8301.89,324,0,No,No,No,0
144334,TXN0044334,61,239,Female,84472.0,39934.2,844.16,8,Sunday,Online Purchase,Online Services,Debit Card,Kolkata,Yes,Tablet,91.2,40.8,7,27,929.78,292.14,1527,1,No,No,No,0
144335,TXN0044335,23,1976,Male,100556.0,102415.22,894.0,20,Tuesday,Purchase,Clothing,Debit Card,Chennai,No,Mobile,90.3,29.2,5,12,919.24,1899.29,582,0,No,No,No,0
144336,TXN0044336,36,2233,Female,66975.0,67201.83,1369.27,17,Saturday,ATM Withdrawal,Grocery,Online,Chennai,No,Mobile,85.5,13.8,6,24,1565.61,2179.97,308,1,No,No,No,0
144337,TXN0044337,41,709,Other,51252.0,95214.85,20419.42,8,Monday,Online Purchase,Fuel,Debit Card,Jaipur,No,Mobile,54.2,43.5,5,19,20041.39,29045.55,146,0,No,No,No,0
144338,TXN0044338,48,798,Male,66999.0,51543.58,2430.27,19,Wednesday,Purchase,Online Services,Debit Card,Pune,No,POS,84.2,15.5,4,15,6624.01,11711.14,61,3,No,Yes,No,0
144339,TXN0044339,36,1065,Male,60942.0,65097.43,1044.86,10,Monday,Online Purchase,Online Services,Credit Card,Bengaluru,Yes,POS,79.7,23.9,2,19,898.86,903.0,1596,1,No,Yes,No,1
144340,TXN0044340,49,1676,Male,68334.0,34092.38,1321.18,19,Wednesday,ATM Withdrawal,Fuel,Credit Card,Mumbai,No,POS,51.8,36.5,2,20,1167.89,1879.57,1634,1,No,No,No,0
144341,TXN0044341,31,1685,Male,44752.0,19003.73,4051.37,15,Wednesday,Bill Payment,Grocery,Contactless,Mumbai,No,POS,83.0,65.3,5,26,3778.78,3584.42,655,2,No,Yes,No,0
144342,TXN0044342,42,1198,Female,78752.0,9538.79,220.31,0,Friday,ATM Withdrawal,Online Services,Contactless,Mumbai,No,POS,89.4,35.5,2,28,254.83,156.06,213,0,No,No,Yes,0
144343,TXN0044343,41,283,Male,65127.0,23431.72,2500.53,0,Friday,Online Purchase,Electronics,Credit Card,Hyderabad,No,POS,91.0,13.7,5,21,4140.84,2901.85,2288,0,Yes,No,Yes,0
144344,TXN0044344,35,1252,Male,100850.0,21379.61,150.12,10,Sunday,Purchase,Electronics,Credit Card,Hyderabad,No,POS,64.4,18.9,2,16,172.32,303.17,51,0,No,No,No,0
144345,TXN0044345,40,527,Female,54083.0,21691.51,1052.66,0,Thursday,ATM Withdrawal,Grocery,Online,Bengaluru,No,Mobile,95.5,43.6,2,19,1009.99,851.22,57,1,No,No,Yes,0
144346,TXN0044346,26,528,Male,31525.0,23384.01,2066.9,3,Thursday,Online Purchase,Fuel,Debit Card,Other,No,POS,90.0,12.1,4,23,1658.68,6868.92,588,0,No,No,Yes,0
144347,TXN0044347,33,303,Female,71861.0,40441.62,4617.26,7,Saturday,Transfer,Entertainment,Debit Card,Hyderabad,No,Mobile,70.0,8.6,3,15,5794.97,3428.71,1112,0,No,No,No,0
144348,TXN0044348,22,2014,Female,83849.0,65142.02,3178.33,19,Saturday,Online Purchase,Healthcare,Debit Card,Chennai,No,Mobile,76.8,7.2,5,24,2890.01,5547.96,400,0,No,No,No,0
144349,TXN0044349,31,567,Male,18000.0,5868.59,435.89,16,Wednesday,Purchase,Clothing,Online,Bengaluru,No,Mobile,,25.1,2,21,558.41,597.96,518,0,No,No,No,0
144350,TXN0044350,49,2226,Male,36618.0,69791.94,537.07,11,Thursday,Purchase,Clothing,Online,Other,No,Tablet,69.2,8.1,2,16,390.9,215.23,536,0,No,No,No,0
144351,TXN0044351,41,583,Female,63626.0,51969.07,1106.63,14,Saturday,Transfer,Electronics,Online,Ahmedabad,No,Mobile,88.0,25.3,10,24,810.2,1936.51,75,1,No,No,No,0
144352,TXN0044352,39,1203,Male,48079.0,11827.64,3425.12,6,Sunday,ATM Withdrawal,Grocery,Credit Card,Delhi,No,Mobile,65.9,44.4,12,16,3502.34,3048.71,399,1,Yes,Yes,No,1
144353,TXN0044353,18,2426,Female,66070.0,96499.13,3029.89,17,Tuesday,Purchase,Travel,Online,Jaipur,No,Mobile,86.2,4.9,4,15,5124.97,2258.85,62,2,No,No,No,0
144354,TXN0044354,40,663,Female,37548.0,33320.92,1933.16,13,Thursday,ATM Withdrawal,Grocery,Contactless,Bengaluru,No,Mobile,91.1,31.6,3,20,3717.96,4936.6,272,0,No,No,No,0
144355,TXN0044355,35,880,Male,53005.0,67775.2,2131.85,15,Monday,Purchase,Clothing,Online,Hyderabad,No,Mobile,83.0,19.1,5,18,835.76,4479.78,705,0,Yes,No,No,0
144356,TXN0044356,42,358,Male,88743.0,23981.69,921.91,13,Wednesday,Online Purchase,Travel,Credit Card,Kolkata,No,Mobile,82.3,27.1,3,22,703.17,1180.35,648,1,No,No,No,0
144357,TXN0044357,51,983,Male,30868.0,24106.92,6796.26,10,Tuesday,Transfer,Grocery,Credit Card,Pune,No,POS,92.2,7.5,3,17,5503.2,8506.11,281,0,No,No,No,0
144358,TXN0044358,32,2104,Male,72383.0,115748.42,1297.64,17,Monday,Transfer,Electronics,Debit Card,Pune,No,Mobile,92.8,15.1,2,28,2257.23,856.08,676,0,Yes,No,No,0
144359,TXN0044359,33,618,Male,88147.0,40332.06,12052.29,22,Monday,Online Purchase,Fuel,Credit Card,Bengaluru,No,POS,75.5,30.0,7,19,35286.51,32574.1,119,0,No,No,No,0
144360,TXN0044360,46,1007,Female,41433.0,25757.95,600.15,9,Sunday,Transfer,Fuel,Debit Card,Chennai,No,Mobile,71.1,34.5,6,15,757.83,491.24,548,1,No,No,No,0
144361,TXN0044361,29,1961,Male,112507.0,13220.66,267.43,14,Tuesday,Purchase,Dining,Credit Card,Bengaluru,Yes,Mobile,68.2,31.2,6,16,250.46,387.5,129,0,No,No,No,0
144362,TXN0044362,37,1790,Female,71856.0,40481.64,3900.83,8,Saturday,ATM Withdrawal,Entertainment,Online,Pune,No,Desktop,62.1,37.4,8,25,5925.33,2866.29,7058,0,No,No,No,0
144363,TXN0044363,18,2555,Female,37124.0,16287.16,829.47,18,Monday,Online Purchase,Dining,Debit Card,Mumbai,No,POS,82.8,42.9,6,17,747.97,577.06,2913,2,No,No,No,0
144364,TXN0044364,33,258,Male,62871.0,19089.15,2694.16,13,Tuesday,Online Purchase,Dining,Debit Card,Ahmedabad,No,Mobile,66.7,22.1,3,17,2318.33,6062.29,472,1,No,No,No,0
144365,TXN0044365,50,1396,Female,22824.0,59203.52,4544.32,9,Thursday,Bill Payment,Online Services,Credit Card,Delhi,No,Mobile,85.1,25.0,1,23,6123.57,2673.94,862,0,No,No,No,0
144366,TXN0044366,40,2131,Female,28823.0,96983.82,2164.21,11,Sunday,Purchase,Grocery,Contactless,Other,No,POS,62.0,16.8,8,15,4903.99,1279.2,475,0,No,No,No,0
144367,TXN0044367,46,3093,Male,58282.0,46254.98,3611.4,17,Friday,ATM Withdrawal,Online Services,Credit Card,Pune,No,Mobile,89.6,26.5,5,19,7362.27,5454.48,289,1,No,No,No,0
144368,TXN0044368,47,1287,Male,70737.0,43452.73,3417.98,10,Monday,Purchase,Travel,Online,Delhi,No,Desktop,82.3,31.9,6,9,6568.31,7781.45,439,0,No,No,No,0
144369,TXN0044369,51,664,Male,97364.0,12932.42,2742.4,12,Thursday,Online Purchase,Entertainment,Credit Card,Delhi,No,Mobile,74.3,17.7,3,14,1822.11,1586.84,1528,0,No,No,No,0
144370,TXN0044370,32,1117,Female,34625.0,620664.06,2810.99,11,Monday,Online Purchase,Grocery,Contactless,Delhi,No,Mobile,77.0,1.7,5,14,2627.99,8224.91,225,0,No,No,No,0
144371,TXN0044371,46,142,Female,116091.0,100413.71,747.71,19,Monday,Purchase,Clothing,Credit Card,Mumbai,No,Mobile,86.4,14.9,8,18,1218.19,1066.98,4047,0,No,No,No,0
144372,TXN0044372,61,651,Male,28559.0,31965.44,789.36,12,Tuesday,Purchase,Travel,Credit Card,Other,No,Mobile,87.9,31.7,11,22,950.25,2393.91,341,0,No,No,No,0
144373,TXN0044373,36,2027,Female,41820.0,87477.48,3503.83,7,Thursday,Transfer,Dining,Contactless,Bengaluru,No,Mobile,89.6,73.9,2,18,5374.53,1891.2,108,0,No,No,No,0
144374,TXN0044374,21,1423,Male,79691.0,126616.56,299.55,10,Monday,Purchase,Electronics,Debit Card,Delhi,No,Desktop,92.9,12.1,6,21,289.58,139.48,640,0,No,No,No,0
144375,TXN0044375,29,2024,Female,80842.0,14732.75,2357.96,18,Tuesday,Online Purchase,Electronics,Debit Card,Chennai,No,Mobile,94.5,2.2,6,12,3903.59,996.8,249,1,No,No,No,0
144376,TXN0044376,41,674,Male,71617.0,17662.79,3294.3,18,Sunday,Purchase,Healthcare,Credit Card,Hyderabad,No,POS,72.8,22.5,5,22,3991.25,1286.34,622,0,No,No,No,1
144377,TXN0044377,18,1384,Male,48499.0,27939.41,5150.01,18,Friday,Purchase,Fuel,Debit Card,Delhi,Yes,Mobile,76.8,41.8,3,19,5053.65,1089.63,227,1,Yes,No,No,0
144378,TXN0044378,28,501,Other,45792.0,42732.66,206.14,22,Wednesday,Online Purchase,Travel,Credit Card,Chennai,No,Desktop,79.4,17.0,4,17,197.57,127.01,213,2,No,No,No,0
144379,TXN0044379,32,1230,Male,75816.0,47310.22,239.57,20,Sunday,Online Purchase,Grocery,Contactless,Mumbai,Yes,POS,96.7,87.5,4,20,309.17,156.93,797,0,No,Yes,No,1
